%
% ARFF data file, generated by KNIME
%
% Date: Mon Dec 05 16:10:13 BRST 2016
% User: guillaume
%

@RELATION DataTable
@ATTRIBUTE MW	REAL
@ATTRIBUTE Sv	REAL
@ATTRIBUTE Se	REAL
@ATTRIBUTE Mi	REAL
@ATTRIBUTE nAT	INTEGER
@ATTRIBUTE nSK	INTEGER
@ATTRIBUTE nBT	INTEGER
@ATTRIBUTE nBM	INTEGER
@ATTRIBUTE RBN	INTEGER
@ATTRIBUTE nDB	INTEGER
@ATTRIBUTE nTB	INTEGER
@ATTRIBUTE nAB	INTEGER
@ATTRIBUTE nH	INTEGER
@ATTRIBUTE nC	INTEGER
@ATTRIBUTE nN	INTEGER
@ATTRIBUTE nO	INTEGER
@ATTRIBUTE nS	INTEGER
@ATTRIBUTE nCL	INTEGER
@ATTRIBUTE nHM	INTEGER
@ATTRIBUTE nHet	INTEGER
@ATTRIBUTE nX	INTEGER
@ATTRIBUTE H_percent	REAL
@ATTRIBUTE C_percent	REAL
@ATTRIBUTE N_percent	REAL
@ATTRIBUTE O_percent	REAL
@ATTRIBUTE X_percent	REAL
@ATTRIBUTE nCsp3	INTEGER
@ATTRIBUTE nCsp2	INTEGER
@ATTRIBUTE nCsp	INTEGER
@ATTRIBUTE nCIC	INTEGER
@ATTRIBUTE nR03	INTEGER
@ATTRIBUTE nR04	INTEGER
@ATTRIBUTE nR05	INTEGER
@ATTRIBUTE nR06	INTEGER
@ATTRIBUTE nR07	INTEGER
@ATTRIBUTE ARR	REAL
@ATTRIBUTE nCp	INTEGER
@ATTRIBUTE nCs	INTEGER
@ATTRIBUTE nCt	INTEGER
@ATTRIBUTE nCq	INTEGER
@ATTRIBUTE nCrs	INTEGER
@ATTRIBUTE nCrt	INTEGER
@ATTRIBUTE nCrq	INTEGER
@ATTRIBUTE nCar	INTEGER
@ATTRIBUTE nCbH	INTEGER
@ATTRIBUTE nCb-	INTEGER
@ATTRIBUTE nCconj	INTEGER
@ATTRIBUTE nR=Cp	INTEGER
@ATTRIBUTE nR=Cs	INTEGER
@ATTRIBUTE nR=Ct	INTEGER
@ATTRIBUTE nR	INTEGER
@ATTRIBUTE Col51	INTEGER
@ATTRIBUTE Col52	INTEGER
@ATTRIBUTE Col53	INTEGER
@ATTRIBUTE Col54	INTEGER
@ATTRIBUTE Col55	INTEGER
@ATTRIBUTE Col56	INTEGER
@ATTRIBUTE Col57	INTEGER
@ATTRIBUTE Col58	INTEGER
@ATTRIBUTE Col59	INTEGER
@ATTRIBUTE Col60	INTEGER
@ATTRIBUTE Col61	INTEGER
@ATTRIBUTE Col62	INTEGER
@ATTRIBUTE Col63	INTEGER
@ATTRIBUTE Col64	INTEGER
@ATTRIBUTE Col65	INTEGER
@ATTRIBUTE Col66	INTEGER
@ATTRIBUTE Col67	INTEGER
@ATTRIBUTE Col68	INTEGER
@ATTRIBUTE Col69	INTEGER
@ATTRIBUTE Col70	INTEGER
@ATTRIBUTE Col71	INTEGER
@ATTRIBUTE Col72	INTEGER
@ATTRIBUTE Col73	INTEGER
@ATTRIBUTE Col74	INTEGER
@ATTRIBUTE Col75	INTEGER
@ATTRIBUTE Col76	REAL
@ATTRIBUTE Col77	REAL
@ATTRIBUTE Col78	REAL
@ATTRIBUTE Col79	REAL
@ATTRIBUTE Col80	REAL
@ATTRIBUTE Col81	REAL
@ATTRIBUTE musk	{0,1}

@DATA
194.2,15.493,24.727,1.121,24,14,25,7,3,1,0,6,10,10,0,4,0,0,0,4,0,41.7,41.7,0.0,16.7,0.0,3,7,0,2,0,0,1,1,0,0.4,1,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3.0,2.322,-0.696,44.76,1.56,245.216,0
214.39,21.278,40.141,1.142,41,15,40,1,11,1,0,0,26,13,0,2,0,0,0,2,0,63.4,31.7,0.0,4.9,0.0,12,1,0,0,0,0,0,0,0,0.0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.846,26.3,3.525,394.438,0
220.34,20.698,35.491,1.127,36,16,36,7,8,1,0,6,20,14,0,2,0,0,0,2,0,55.6,38.9,0.0,5.6,0.0,7,7,0,1,0,0,0,1,0,0.375,1,5,0,0,0,0,0,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.856,26.3,3.762,355.415,0
150.19,13.064,21.073,1.119,21,11,22,6,0,0,0,6,10,9,0,2,0,0,0,2,0,47.6,42.9,0.0,9.5,0.0,3,6,0,2,0,0,0,1,1,0.5,0,1,0,0,1,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2.807,2.0,-0.79,18.46,1.505,199.822,0
180.22,15.305,25.284,1.125,25,13,25,7,4,1,0,6,12,10,0,3,0,0,0,3,0,48.0,40.0,0.0,12.0,0.0,3,7,0,1,0,0,0,1,0,0.462,1,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.0,2.322,-0.748,35.53,2.086,266.224,0
149.26,14.709,25.287,1.131,26,11,26,6,3,0,0,6,15,10,1,0,0,0,0,1,0,57.7,38.5,3.8,0.0,0.0,5,5,0,1,0,0,0,1,0,0.545,2,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.807,2.0,-0.877,12.89,2.153,256.304,0
206.31,19.171,32.607,1.126,33,15,33,7,7,1,0,6,18,13,0,2,0,0,0,2,0,54.5,39.4,0.0,6.1,0.0,6,7,0,1,0,0,0,1,0,0.4,1,4,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.846,26.3,3.23,329.339,0
206.31,19.171,32.607,1.126,33,15,33,7,7,1,0,6,18,13,0,2,0,0,0,2,0,54.5,39.4,0.0,6.1,0.0,6,7,0,1,0,0,0,1,0,0.4,1,4,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.846,26.3,3.23,329.339,0
148.25,11.778,21.033,1.135,21,9,20,1,5,1,0,0,12,6,0,2,1,0,1,3,0,57.1,28.6,0.0,9.5,0.0,5,1,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,1.0,-0.001,65.1,1.373,241.587,0
234.37,22.224,38.374,1.128,39,17,39,7,9,1,0,6,22,15,0,2,0,0,0,2,0,56.4,38.5,0.0,5.1,0.0,8,7,0,1,0,0,0,1,0,0.353,1,6,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.865,26.3,4.662,381.492,0
192.28,17.644,29.723,1.125,30,14,30,7,6,1,0,6,16,12,0,2,0,0,0,2,0,53.3,40.0,0.0,6.7,0.0,5,7,0,1,0,0,0,1,0,0.429,1,3,0,0,0,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.835,26.3,2.959,303.262,1
200.3,18.929,30.396,1.114,31,15,32,11,4,0,0,11,16,14,0,1,0,0,0,1,0,51.6,45.2,0.0,3.2,0.0,4,10,0,2,0,0,0,2,0,0.688,1,2,0,0,0,0,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.585,2.7,-0.912,9.23,3.745,294.547,0
174.31,17.741,29.952,1.121,31,13,31,7,2,1,0,6,18,13,0,0,0,0,0,0,0,58.1,41.9,0.0,0.0,0.0,5,8,0,1,0,0,0,1,0,0.462,4,0,1,0,0,0,0,6,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.322,-0.972,0.0,4.316,304.119,0
170.33,17.51,33.047,1.14,34,12,33,1,8,1,0,0,22,11,0,1,0,0,0,1,0,64.7,32.4,0.0,2.9,0.0,10,1,0,0,0,0,0,0,0,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.888,17.07,3.953,327.169,0
148.22,13.876,22.629,1.117,23,11,23,7,4,1,0,6,12,10,0,1,0,0,0,1,0,52.2,43.5,0.0,4.3,0.0,2,8,0,1,0,0,0,1,0,0.545,0,0,0,0,0,0,0,6,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,2.322,-0.877,9.23,2.455,237.248,0
140.2,12.59,21.956,1.132,22,10,21,2,3,1,1,0,12,8,0,2,0,0,0,2,0,54.5,36.4,0.0,9.1,0.0,5,1,2,0,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,2.0,-0.768,26.3,1.953,245.962,0
328.55,31.342,58.214,1.141,59,23,58,2,18,2,0,0,36,19,0,4,0,0,0,4,0,61.0,32.2,0.0,6.8,0.0,17,2,0,0,0,0,0,0,0,0.0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.585,1.585,-0.815,52.6,4.98,570.216,0
238.41,23.278,42.141,1.135,43,17,43,2,6,2,0,0,26,15,0,2,0,0,0,2,0,60.5,34.9,0.0,4.7,0.0,12,3,0,1,0,0,0,1,0,0.0,4,6,2,0,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,1.585,-0.865,26.3,3.545,412.555,0
186.33,18.224,34.374,1.142,35,13,34,1,8,1,0,0,22,11,0,2,0,0,0,2,0,62.9,31.4,0.0,5.7,0.0,10,1,0,0,0,0,0,0,0,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.822,26.3,3.884,343.983,0
214.39,21.278,40.141,1.142,41,15,40,1,10,1,0,0,26,13,0,2,0,0,0,2,0,63.4,31.7,0.0,4.9,0.0,12,1,0,0,0,0,0,0,0,0.0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.846,26.3,4.437,396.137,0
222.26,18.547,30.494,1.125,30,16,31,7,5,1,0,6,14,12,0,4,0,0,0,4,0,46.7,40.0,0.0,13.3,0.0,5,7,0,2,1,0,0,1,0,0.353,1,2,0,0,2,0,0,6,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,3.0,2.322,-0.734,48.06,1.191,300.766,0
136.21,12.876,21.629,1.123,22,10,21,4,3,4,0,0,12,9,0,1,0,0,0,1,0,54.5,40.9,0.0,4.5,0.0,2,7,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.322,2.322,-0.864,17.07,2.152,246.04,0
164.27,15.929,27.396,1.126,28,12,28,3,3,3,0,0,16,11,0,1,0,0,0,1,0,57.1,39.3,0.0,3.6,0.0,6,5,0,1,0,0,0,1,0,0.0,1,2,3,0,2,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,-0.888,17.07,2.445,282.997,0
170.28,16.171,29.607,1.139,30,12,30,1,5,1,0,0,18,10,0,2,0,0,0,2,0,60.0,33.3,0.0,6.7,0.0,9,1,0,1,0,0,1,0,0,0.0,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.807,26.3,2.289,283.841,0
218.37,21.51,37.047,1.126,38,16,39,3,0,3,0,0,22,15,0,1,0,0,0,1,0,57.9,39.5,0.0,2.6,0.0,10,5,0,2,0,0,1,1,0,0.0,4,4,1,1,4,1,1,0,0,0,3,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,-0.917,17.07,3.517,353.715,0
156.3,15.983,30.163,1.141,31,11,30,1,4,1,0,0,20,10,0,1,0,0,0,1,0,64.5,32.3,0.0,3.2,0.0,8,2,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,1.0,-0.294,20.23,2.749,321.901,0
158.32,16.51,32.047,1.145,33,11,32,0,5,0,0,0,22,10,0,1,0,0,0,1,0,66.7,30.3,0.0,3.0,0.0,10,0,0,0,0,0,0,0,0,0.0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.294,20.23,2.894,335.315,0
130.26,13.456,26.28,1.146,27,9,26,0,4,0,0,0,18,8,0,1,0,0,0,1,0,66.7,29.6,0.0,3.7,0.0,8,0,0,0,0,0,0,0,0,0.0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.213,20.23,2.274,276.871,0
178.2,14.778,23.4,1.118,23,13,24,7,3,1,0,6,10,10,0,3,0,0,0,3,0,43.5,43.5,0.0,13.0,0.0,3,7,0,2,1,0,0,1,0,0.429,0,2,0,0,2,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3.0,2.322,-0.748,38.83,1.158,233.497,0
142.22,13.117,23.84,1.139,24,10,24,1,3,1,0,0,14,8,0,2,0,0,0,2,0,58.3,33.3,0.0,8.3,0.0,7,1,0,1,0,0,1,0,0,0.0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.768,26.3,1.668,231.687,0
190.32,17.939,34.702,1.148,35,13,34,0,9,0,0,0,22,10,0,3,0,0,0,3,0,62.9,28.6,0.0,8.6,0.0,10,0,0,0,0,0,0,0,0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0.0,0.0,-0.748,27.69,1.584,342.238,0
221.33,20.192,34.709,1.133,35,16,35,7,7,1,0,6,19,13,1,2,0,0,0,3,0,54.3,37.1,2.9,5.7,0.0,6,7,0,1,0,0,0,1,0,0.375,1,4,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3.0,2.322,0.39,52.32,3.442,343.745,0
144.24,13.644,25.723,1.144,26,10,25,1,5,1,0,0,16,8,0,2,0,0,0,2,0,61.5,30.8,0.0,7.7,0.0,7,1,0,0,0,0,0,0,0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.768,26.3,2.06,265.753,0
156.3,15.983,30.163,1.141,31,11,30,1,5,1,0,0,20,10,0,1,0,0,0,1,0,64.5,32.3,0.0,3.2,0.0,8,2,0,0,0,0,0,0,0,0.0,3,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,1.0,-0.294,20.23,2.749,321.901,0
140.2,12.59,21.956,1.132,22,10,21,2,3,1,1,0,12,8,0,2,0,0,0,2,0,54.5,36.4,0.0,9.1,0.0,5,1,2,0,0,0,0,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,2.0,-0.768,26.3,1.953,245.962,0
126.17,11.064,19.073,1.131,19,9,18,2,2,1,1,0,10,7,0,2,0,0,0,2,0,52.6,36.8,0.0,10.5,0.0,4,1,2,0,0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,2.0,-0.742,26.3,1.619,219.886,0
158.27,15.171,28.607,1.143,29,11,28,1,7,1,0,0,18,9,0,2,0,0,0,2,0,62.1,31.0,0.0,6.9,0.0,8,1,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.79,26.3,2.377,290.131,0
164.27,15.929,27.396,1.126,28,12,28,6,2,0,0,6,16,11,0,1,0,0,0,1,0,57.1,39.3,0.0,3.6,0.0,5,6,0,1,0,0,0,1,0,0.5,3,1,1,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2.807,2.0,-0.325,20.23,2.837,292.536,0
184.36,19.036,35.931,1.14,37,13,36,1,6,1,0,0,24,12,0,1,0,0,0,1,0,64.9,32.4,0.0,2.7,0.0,10,2,0,0,0,0,0,0,0,0.0,4,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,1.0,-0.352,20.23,3.322,371.519,0
156.25,14.644,26.723,1.139,27,11,27,1,2,1,0,0,16,9,0,2,0,0,0,2,0,59.3,33.3,0.0,7.4,0.0,8,1,0,1,0,0,0,1,0,0.0,2,4,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.0,-0.79,26.3,1.173,259.462,0
210.35,20.224,36.374,1.135,37,15,38,1,3,1,0,0,22,13,0,2,0,0,0,2,0,59.5,35.1,0.0,5.4,0.0,12,1,0,2,0,0,2,1,0,0.0,4,5,1,2,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.846,26.3,3.133,347.739,0
200.36,19.751,37.258,1.142,38,14,37,1,7,1,0,0,24,12,0,2,0,0,0,2,0,63.2,31.6,0.0,5.3,0.0,11,1,0,0,0,0,0,0,0,0.0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.835,26.3,3.253,380.107,0
258.44,25.563,43.814,1.125,45,19,46,7,1,1,0,6,26,18,0,1,0,0,0,1,0,57.8,40.0,0.0,2.2,0.0,11,7,0,2,0,0,0,2,0,0.3,7,1,1,2,1,1,2,6,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.322,-0.931,17.07,4.817,432.333,1
152.26,14.929,26.396,1.131,27,11,27,2,2,2,0,0,16,10,0,1,0,0,0,1,0,59.3,37.0,0.0,3.7,0.0,7,3,0,1,0,0,0,1,0,0.0,2,3,2,0,3,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.585,1.585,-0.877,17.07,2.25,262.823,0
142.27,14.456,27.28,1.141,28,10,27,1,6,1,0,0,18,9,0,1,0,0,0,1,0,64.3,32.1,0.0,3.6,0.0,7,2,0,0,0,0,0,0,0,0.0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,1.0,-0.257,20.23,2.446,289.533,0
152.21,13.59,22.956,1.127,23,11,23,6,2,0,0,6,12,9,0,2,0,0,0,2,0,52.2,39.1,0.0,8.7,0.0,3,6,0,1,0,0,0,1,0,0.545,1,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2.807,2.0,-0.79,18.46,1.897,235.945,0
166.29,16.456,29.28,1.132,30,12,29,3,5,3,0,0,18,11,0,1,0,0,0,1,0,60.0,36.7,0.0,3.3,0.0,6,5,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,-0.888,17.07,2.837,311.608,0
150.24,14.402,24.513,1.125,25,11,26,2,1,2,0,0,14,10,0,1,0,0,0,1,0,56.0,40.0,0.0,4.0,0.0,7,3,0,2,1,0,1,1,0,0.0,3,1,2,1,1,1,1,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.585,1.585,-0.877,17.07,2.25,236.746,0
170.28,16.171,29.607,1.139,30,12,30,1,1,1,0,0,18,10,0,2,0,0,0,2,0,60.0,33.3,0.0,6.7,0.0,8,2,0,1,0,0,0,1,0,0.0,3,3,2,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,2,1.0,1.0,0.509,40.46,1.477,317.911,0
258.44,25.563,43.814,1.125,45,19,47,6,0,0,0,6,26,18,0,1,0,0,0,1,0,57.8,40.0,0.0,2.2,0.0,12,6,0,3,0,0,1,2,0,0.286,6,0,2,2,0,2,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.807,2.0,-0.931,9.23,4.247,410.879,1
210.35,20.224,36.374,1.135,37,15,37,2,5,2,0,0,22,13,0,2,0,0,0,2,0,59.5,35.1,0.0,5.4,0.0,10,3,0,1,0,0,0,1,0,0.0,2,6,2,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1.585,1.585,-0.33,37.3,2.214,371.965,0
200.36,19.751,37.258,1.142,38,14,37,1,9,1,0,0,24,12,0,2,0,0,0,2,0,63.2,31.6,0.0,5.3,0.0,11,1,0,0,0,0,0,0,0,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.835,26.3,3.253,372.118,0
170.33,17.51,33.047,1.14,34,12,33,1,6,1,0,0,22,11,0,1,0,0,0,1,0,64.7,32.4,0.0,2.9,0.0,9,2,0,0,0,0,0,0,0,0.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,-0.888,9.23,3.041,332.181,0
192.33,18.983,33.163,1.128,34,14,34,6,6,0,0,6,20,13,0,1,0,0,0,1,0,58.8,38.2,0.0,2.9,0.0,7,6,0,1,0,0,0,1,0,0.429,2,2,1,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.807,2.0,-0.905,9.23,3.39,328.893,0
222.41,22.563,40.814,1.134,42,16,42,2,3,2,0,0,26,15,0,1,0,0,0,1,0,61.9,35.7,0.0,2.4,0.0,11,4,0,1,0,0,0,1,0,0.0,4,3,3,1,3,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.585,1.585,-0.413,20.23,3.614,424.061,0
212.42,22.09,41.698,1.14,43,15,42,1,9,1,0,0,28,14,0,1,0,0,0,1,0,65.1,32.6,0.0,2.3,0.0,13,1,0,0,0,0,0,0,0,0.0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.912,17.07,3.857,416.668,0
166.24,15.117,25.84,1.128,26,12,27,2,0,2,0,0,14,10,0,2,0,0,0,2,0,53.8,38.5,0.0,7.7,0.0,7,3,0,2,0,0,1,1,0,0.0,2,2,3,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,1.585,-0.807,26.3,2.181,245.571,0
204.39,21.322,37.603,1.128,39,15,39,3,4,3,0,0,24,15,0,0,0,0,0,0,0,61.5,38.5,0.0,0.0,0.0,9,6,0,1,0,0,0,1,0,0.0,4,3,2,0,1,1,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,-0.977,0.0,4.534,369.687,0
138.23,13.402,23.513,1.13,24,10,24,2,1,2,0,0,14,9,0,1,0,0,0,1,0,58.3,37.5,0.0,4.2,0.0,6,3,0,1,0,0,0,1,0,0.0,2,2,2,0,2,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.585,1.585,-0.864,17.07,1.947,236.746,0
154.28,15.456,28.28,1.136,29,11,29,1,0,1,0,0,18,10,0,1,0,0,0,1,0,62.1,34.5,0.0,3.4,0.0,8,2,0,1,0,0,0,1,0,0.0,3,4,1,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,1.0,-0.294,20.23,2.357,283.242,0
222.41,22.563,40.814,1.134,42,16,44,0,0,0,0,0,26,15,0,1,0,0,0,1,0,61.9,35.7,0.0,2.4,0.0,15,0,0,3,1,0,1,0,1,0.0,4,4,6,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.413,20.23,3.866,382.4,0
